DOI,publisher,journal,title,published_date,search_engine,search_keyword,searched_date,crawl_type,crawled_type,crawl_time [sec],crawled_date,HTML_download,PDF_download,PDF_download_url,PDF_download_type,PDF_to_XML,Num_of_paragraphs,Num_of_captions,Num_of_figures,% of HTML_download,% of PDF_download,% of figure extraction,Index
10.1080/0952813x.2021.1960632,,['Journal of Experimental    amp; Theoretical Artificial Intelligence'],['Global exponential stability of memristor based uncertain neural networks with time-varying delays via Lagrange sense'],"[2022, 2, 13]",crossref,['memristor'],"[2022, 12, 3]",pdf,pdf,114.0,"[2022, 12, 15]",O,X,,Scihub,,,,,,,,9863.0
10.1002/pssa.202100798,Wiley,['physica status solidi (a)'],['Nanoscale Memristor‐Based Spike Timing‐Dependent Plasticity Learning in a Radix‐X Quantized Retinal Neural Network'],"[2022, 5, 27]",crossref,['memristor'],"[2022, 12, 3]",html,html,13.0,"[2022, 12, 15]",O,,,,,24.0,18.0,0.0,,,,9864.0
10.1109/ted.2022.3186965,IEEE,['IEEE Transactions on Electron Devices'],['Bending Resistant Multibit Memristor for Flexible Precision Inference Engine Application'],,crossref,['memristor'],"[2022, 12, 3]",html,html,51.0,"[2022, 12, 15]",O,,,,,35.0,7.0,7.0,,,,9865.0
10.1109/tnano.2018.2793953,IEEE,['IEEE Transactions on Nanotechnology'],['Modeling of Mean Barrier Height Levying Various Image Forces of Metal–Insulator–Metal Structure to Enhance the Performance of Conductive Filament Based Memristor Model'],,crossref,['memristor'],"[2022, 12, 3]",html,html,62.0,"[2022, 12, 15]",O,,,,,58.0,9.0,9.0,,,,9866.0
10.1002/pssr.202000473,,['physica status solidi (RRL) – Rapid Research Letters'],['Synaptic Characteristics of an Ultrathin Hexagonal Boron Nitride (<i>h</i>‐BN) Diffusive Memristor'],"[2020, 11, 19]",crossref,['memristor'],"[2022, 12, 3]",pdf,pdf,115.0,"[2022, 12, 15]",O,O,,Scihub,O,22.0,7.0,2.0,,,,9867.0
10.1002/advs.202205654,Wiley,['Advanced Science'],['Retention Secured Nonlinear and Self‐Rectifying Analog Charge Trap Memristor for Energy‐Efficient Neuromorphic Hardware'],"[2022, 11, 27]",crossref,['memristor'],"[2022, 12, 3]",html,html,15.0,"[2022, 12, 15]",O,,,,,23.0,5.0,0.0,,,,9868.0
10.37394/23203.2022.17.41,,['WSEAS TRANSACTIONS ON SYSTEMS AND CONTROL'],['Design and Performance Analysis of Memristor and IMPLY Adder based 64-bit Vedic Multiplier and CAM Memory with Gbps throughput on FPGA'],"[2022, 9, 1]",crossref,['memristor'],"[2022, 12, 3]",pdf,pdf,316.0,"[2022, 12, 15]",O,X,,Scihub,,,,,,,,9869.0
10.1016/j.mtnano.2022.100233,,['Materials Today Nano'],['A low-power memristor based on 2H–MoTe2 nanosheets with synaptic plasticity and arithmetic functions'],,crossref,['memristor'],"[2022, 12, 3]",pdf,pdf,21.0,"[2022, 12, 15]",O,X,,Scihub,X,,,,,,,9870.0
10.1109/tsmc.2019.2911510,,"['IEEE Transactions on Systems, Man, and Cybernetics: Systems']",['Robust Exponential Synchronization for Memristor Neural Networks With Nonidentical Characteristics by Pinning Control'],,crossref,['memristor'],"[2022, 12, 3]",pdf,pdf,32.0,"[2022, 12, 15]",O,O,,Scihub,O,2.0,0.0,0.0,,,,9871.0
10.1109/tnb.2022.3152228,IEEE,['IEEE Transactions on NanoBioscience'],['A Flexible Memristor Model with Electronic Resistive Switching Memory Behavior and its Application in Spiking Neural Network'],,crossref,['memristor'],"[2022, 12, 3]",html,html,11.0,"[2022, 12, 15]",O,,,,,1.0,0.0,0.0,,,,9872.0
10.1063/5.0015902,AIP,['Journal of Applied Physics'],['<i>In situ</i> observations of topotactic phase transitions in a ferrite memristor'],,crossref,['memristor'],"[2022, 12, 3]",html,html,47.0,"[2022, 12, 15]",O,,,,,42.0,7.0,7.0,,,,9873.0
10.1088/1361-6528/ab82d6,,['Nanotechnology'],['Low consumption two-terminal artificial synapse based on transfer-free single-crystal MoS<sub>2</sub> memristor'],"[2020, 4, 17]",crossref,['memristor'],"[2022, 12, 3]",pdf,pdf,171.0,"[2022, 12, 15]",O,O,,Scihub,O,13.0,10.0,6.0,,,,9874.0
10.1109/jeds.2022.3154538,IEEE,['IEEE Journal of the Electron Devices Society'],['Using Self-Heating Resistors as a Case Study for Memristor Compact Modeling'],,crossref,['memristor'],"[2022, 12, 3]",html,html,57.0,"[2022, 12, 15]",O,,,,,60.0,8.0,8.0,,,,9875.0
10.1016/j.apsusc.2021.149274,,['Applied Surface Science'],['Uniform and robust TiN/HfO2/Pt memristor through interfacial Al-doping engineering'],,crossref,['memristor'],"[2022, 12, 3]",pdf,pdf,184.0,"[2022, 12, 15]",O,O,,Scihub,O,17.0,6.0,6.0,,,,9876.0
10.1016/j.chaos.2021.111306,,"['Chaos, Solitons    amp; Fractals']",['A simple fractional-order chaotic system based on memristor and memcapacitor and its synchronization application'],,crossref,['memristor'],"[2022, 12, 3]",pdf,pdf,17.0,"[2022, 12, 15]",O,X,,Scihub,X,,,,,,,9877.0
10.1002/adfm.202100144,Wiley,['Advanced Functional Materials'],['MXene‐ZnO Memristor for Multimodal In‐Sensor Computing'],"[2021, 2, 19]",crossref,['memristor'],"[2022, 12, 3]",html,html,13.0,"[2022, 12, 15]",O,,,,,19.0,7.0,0.0,,,,9878.0
10.1140/epjs/s11734-022-00564-z,Springer,['The European Physical Journal Special Topics'],['Adaptive finite-time synchronization of fractional-order memristor chaotic system based on sliding-mode control'],"[2022, 4, 20]",crossref,['memristor'],"[2022, 12, 3]",html,html,8.0,"[2022, 12, 15]",O,,,,,85.0,0.0,0.0,,,,9879.0
10.1134/s1063782614130028,Springer,['Semiconductors'],['Formation of a memristor matrix based on titanium oxide and investigation by probe-nanotechnology methods'],"[2014, 12, 17]",crossref,['memristor'],"[2022, 12, 3]",html,html,9.0,"[2022, 12, 15]",O,,,,,63.0,0.0,0.0,,,,9880.0
10.1360/tb-2021-0179,Springer,['Chinese Science Bulletin'],['Properties of memristor based on CsPbBr   amp;lt;sub   amp;gt;3   amp;lt;/sub   amp;gt; perovskite for neuromorphic computing'],"[2021, 4, 30]",crossref,['memristor'],"[2022, 12, 3]",html,html,50.0,"[2022, 12, 15]",O,,,,,0.0,0.0,0.0,,,,9881.0
10.1007/s10854-022-08968-2,Springer,['Journal of Materials Science: Materials in Electronics'],['Bottom-up fabrication of n-ZnO-based memristor and p-Cu2O/n-ZnO heterojunction diode using electroless deposition'],"[2022, 9, 5]",crossref,['memristor'],"[2022, 12, 3]",html,html,54.0,"[2022, 12, 15]",O,,,,,166.0,8.0,8.0,,,,9882.0
10.1063/5.0047403,AIP,['Applied Physics Letters'],['Visible light responsive optoelectronic memristor device based on CeO<sub><i>x</i></sub>/ZnO structure for artificial vision system'],,crossref,['memristor'],"[2022, 12, 3]",html,html,28.0,"[2022, 12, 16]",O,,,,,16.0,4.0,4.0,,,,9883.0
10.1002/adfm.202170027,Wiley,['Advanced Functional Materials'],['Optoelectronic Neuromorphic Computing: All‐Optically Controlled Memristor for Optoelectronic Neuromorphic Computing (Adv. Funct. Mater. 4/2021)'],"[2021, 1, 22]",crossref,['memristor'],"[2022, 12, 3]",html,html,11.0,"[2022, 12, 16]",O,,,,,0.0,0.0,0.0,,,,9884.0
10.1038/s41699-021-00284-3,Nature,['npj 2D Materials and Applications'],['Hybrid architecture based on two-dimensional memristor crossbar array and CMOS integrated circuit for edge computing'],"[2022, 1, 21]",crossref,['memristor'],"[2022, 12, 3]",html,html,33.0,"[2022, 12, 16]",O,,,,,173.0,4.0,4.0,,,,9885.0
10.1142/s0217984917501603,,['Modern Physics Letters B'],['Mixed H∞ and passive projective synchronization for fractional-order memristor-based neural networks with time delays via adaptive sliding mode control'],"[2017, 5, 18]",crossref,['memristor'],"[2022, 12, 3]",pdf,pdf,66.0,"[2022, 12, 16]",O,O,,Scihub,O,90.0,6.0,0.0,,,,9886.0
10.1587/elex.13.20160613,,['IEICE Electronics Express'],['Impact of electroforming polarity on    lt;i   gt;TiO   lt;/i   gt;   lt;sub   gt;2   lt;/sub   gt; based memristor'],,crossref,['memristor'],"[2022, 12, 3]",pdf,pdf,170.0,"[2022, 12, 16]",O,O,https://www.jstage.jst.go.jp/article/elex/13/15/13_13.20160613/_pdf/-char/en,HTML,O,19.0,7.0,7.0,,,,9887.0
10.1109/tvlsi.2019.2892786,IEEE,['IEEE Transactions on Very Large Scale Integration (VLSI) Systems'],['Novel Nonlinear Function Shift Method for Generating Multiscroll Attractors Using Memristor-Based Control Circuit'],,crossref,['memristor'],"[2022, 12, 3]",html,html,132.0,"[2022, 12, 16]",O,,,,,103.0,22.0,22.0,,,,9888.0
10.1002/sdtp.14485,Wiley,['SID Symposium Digest of Technical Papers'],"['50.3:<i>Invited Paper:</i>GTO TFT, Memristor, Thermoelectric Device, Neuromorphic System, etc.']","[2021, 2, 24]",crossref,['memristor'],"[2022, 12, 3]",html,html,9.0,"[2022, 12, 16]",O,,,,,0.0,0.0,0.0,,,,9889.0
10.1109/tnnls.2022.3202501,IEEE,['IEEE Transactions on Neural Networks and Learning Systems'],['A Hybrid CMOS-Memristor Spiking Neural Network Supporting Multiple Learning Rules'],,crossref,['memristor'],"[2022, 12, 3]",html,html,11.0,"[2022, 12, 16]",O,,,,,1.0,0.0,0.0,,,,9890.0
10.1002/admt.202270024,Wiley,['Advanced Materials Technologies'],['Boolean and Elementary Algebra with a Roll‐To‐Roll Printed Electrochemical Memristor (Adv. Mater. Technol. 5/2022)'],"[2022, 5, 11]",crossref,['memristor'],"[2022, 12, 3]",html,html,9.0,"[2022, 12, 16]",O,,,,,0.0,0.0,0.0,,,,9891.0
10.1134/s2635167621060069,,['Nanobiotechnology Reports'],['Input Device for a Biomorphic Neuroprocessor Based on a Memristor-Diode Crossbar for the Pulse Coding of Information'],"[2022, 1, 27]",crossref,['memristor'],"[2022, 12, 3]",pdf,pdf,116.0,"[2022, 12, 16]",O,X,,Scihub,,,,,,,,9892.0
10.5573/jsts.2018.18.5.568,,['JOURNAL OF SEMICONDUCTOR TECHNOLOGY AND SCIENCE'],['Memristor Binarized Neural Networks'],,crossref,['memristor'],"[2022, 12, 3]",pdf,pdf,24.0,"[2022, 12, 16]",O,X,,Scihub,X,,,,,,,9893.0
10.2139/ssrn.4225467,,['SSRN Electronic Journal'],['A Low-Power Si:Hfo2 Ferroelectric Tunnel Memristor for Spiking Neural Networks'],,crossref,['memristor'],"[2022, 12, 3]",pdf,pdf,37.0,"[2022, 12, 16]",O,X,,Scihub,X,,,,,,,9894.0
10.1109/led.2021.3109772,IEEE,['IEEE Electron Device Letters'],"['Low-Cost, Printed Memristor Using Indigo and a Dispersion of Colloidal Graphite Deposited by Spray Coating']",,crossref,['memristor'],"[2022, 12, 3]",html,html,33.0,"[2022, 12, 16]",O,,,,,22.0,4.0,4.0,,,,9895.0
10.1109/tnnls.2021.3110756,IEEE,['IEEE Transactions on Neural Networks and Learning Systems'],['Event-Triggered Impulsive Fault-Tolerant Control for Memristor-Based RDNNs With Actuator Faults'],,crossref,['memristor'],"[2022, 12, 3]",html,html,10.0,"[2022, 12, 16]",O,,,,,1.0,0.0,0.0,,,,9896.0
10.1109/jetcas.2022.3220363,IEEE,['IEEE Journal on Emerging and Selected Topics in Circuits and Systems'],['Embedding the dynamics of forced nonlinear systems in multistable memristor circuits'],,crossref,['memristor'],"[2022, 12, 3]",html,html,11.0,"[2022, 12, 16]",O,,,,,1.0,0.0,0.0,,,,9897.0
10.1007/s00034-020-01611-7,Springer,"['Circuits, Systems, and Signal Processing']",['A Behavioral SPICE Model of a Binarized Memristor for Digital Logic Implementation'],"[2021, 1, 5]",crossref,['memristor'],"[2022, 12, 3]",html,html,100.0,"[2022, 12, 16]",O,,,,,103.0,16.0,16.0,,,,9898.0
10.1002/inf2.12158,Wiley,['InfoMat'],['Flexible<scp>3D</scp>memristor array for binary storage and multi‐states neuromorphic computing applications'],"[2020, 10, 13]",crossref,['memristor'],"[2022, 12, 3]",html,html,10.0,"[2022, 12, 16]",O,,,,,13.0,5.0,0.0,,,,9899.0
10.1109/tcsi.2019.2957813,IEEE,['IEEE Transactions on Circuits and Systems I: Regular Papers'],['Theoretical Foundations of Memristor Cellular Nonlinear Networks: Stability Analysis With Dynamic Memristors'],,crossref,['memristor'],"[2022, 12, 3]",html,html,81.0,"[2022, 12, 16]",O,,,,,90.0,13.0,13.0,,,,9900.0
10.1002/admt.201900212,Wiley,['Advanced Materials Technologies'],['Memristor‐Based Efficient In‐Memory Logic for Cryptologic and Arithmetic Applications'],"[2019, 6, 13]",crossref,['memristor'],"[2022, 12, 3]",html,html,11.0,"[2022, 12, 16]",O,,,,,15.0,6.0,0.0,,,,9901.0
10.1002/aelm.202100605,Wiley,['Advanced Electronic Materials'],['Structural Analysis and Performance in a Dual‐Mechanism Conductive Filament Memristor'],"[2021, 8, 25]",crossref,['memristor'],"[2022, 12, 3]",html,html,10.0,"[2022, 12, 16]",O,,,,,16.0,5.0,0.0,,,,9902.0
10.1002/inf2.12066,Wiley,['InfoMat'],['Lead‐free perovskite MASnBr<sub>3</sub>‐based memristor for quaternary information storage'],"[2019, 11, 25]",crossref,['memristor'],"[2022, 12, 3]",html,html,9.0,"[2022, 12, 16]",O,,,,,15.0,5.0,0.0,,,,9903.0
10.1109/tnnls.2020.2995718,IEEE,['IEEE Transactions on Neural Networks and Learning Systems'],['Mittag–Leffler Synchronization of Delayed Fractional Memristor Neural Networks via Adaptive Control'],,crossref,['memristor'],"[2022, 12, 3]",html,html,29.0,"[2022, 12, 16]",O,,,,,68.0,3.0,3.0,,,,9904.0
10.1016/j.matpr.2021.05.065,,['Materials Today: Proceedings'],['A novel memristor emulator design and universal biquad filter application using second generation high swing differential current conveyor transconductance amplifier in 1300nm CMOS process'],,crossref,['memristor'],"[2022, 12, 3]",pdf,pdf,113.0,"[2022, 12, 16]",O,O,,Scihub,O,12.0,7.0,5.0,,,,9905.0
10.7498/aps.65.190502,,['Acta Physica Sinica'],['Memristor-based Lorenz hyper-chaotic system and its circuit implementation'],,crossref,['memristor'],"[2022, 12, 3]",pdf,pdf,96.0,"[2022, 12, 16]",O,O,https://wulixb.iphy.ac.cn//fileWLXB/journal/article/wlxb/2016/19/PDF/2016-19-190502.pdf,HTML,O,15.0,7.0,4.0,,,,9906.0
10.7498/aps.71.20221423,,['Acta Physica Sinica'],['Analysis and FPGA implementation of  memristor chaotic system with extreme multistability'],[2022],crossref,['memristor'],"[2022, 12, 3]",pdf,pdf,76.0,"[2022, 12, 16]",O,O,https://wulixb.iphy.ac.cn//fileWLXB/journal/article/wlxb/newcreate/24-20221423.pdf;,HTML,O,4.0,5.0,2.0,,,,9907.0
10.1038/s41467-020-15249-1,Nature,['Nature Communications'],['Sub-nanosecond memristor based on ferroelectric tunnel junction'],"[2020, 3, 18]",crossref,['memristor'],"[2022, 12, 3]",html,html,44.0,"[2022, 12, 16]",O,,,,,186.0,6.0,6.0,,,,9908.0
10.1109/tcsi.2021.3115662,IEEE,['IEEE Transactions on Circuits and Systems I: Regular Papers'],['Generating Any Number of Diversified Hidden Attractors via Memristor Coupling'],,crossref,['memristor'],"[2022, 12, 3]",html,html,135.0,"[2022, 12, 16]",O,,,,,107.0,22.0,22.0,,,,9909.0
10.1007/s40998-019-00239-x,,"['Iranian Journal of Science and Technology, Transactions of Electrical Engineering']",['Dynamical Analysis of Novel Memristor Chaotic System and DNA Encryption Application'],"[2019, 7, 26]",crossref,['memristor'],"[2022, 12, 3]",pdf,pdf,282.0,"[2022, 12, 16]",O,O,,Scihub,O,42.0,8.0,5.0,,,,9910.0
10.1002/smll.201704062,Wiley,['Small'],['Scaling Effect on Silicon Nitride Memristor with Highly Doped Si Substrate'],"[2018, 4, 17]",crossref,['memristor'],"[2022, 12, 3]",html,html,12.0,"[2022, 12, 16]",O,,,,,9.0,6.0,0.0,,,,9911.0
10.1039/d1nh00481f,RSC,['Nanoscale Horizons'],['Versatile memristor for memory and neuromorphic computing'],[2022],crossref,['memristor'],"[2022, 12, 3]",html,html,122.0,"[2022, 12, 16]",O,,,,,27.0,17.0,17.0,,,,9912.0
10.1140/epjs/s11734-022-00644-0,Springer,['The European Physical Journal Special Topics'],['Extreme multistability and state transition on a physical memristor–memcapacitor-based chaotic circuit'],"[2022, 8, 8]",crossref,['memristor'],"[2022, 12, 3]",html,html,9.0,"[2022, 12, 16]",O,,,,,106.0,0.0,0.0,,,,9913.0
10.1016/j.cnsns.2020.105569,,['Communications in Nonlinear Science and Numerical Simulation'],['Self-organizations with fast-slow time scale in a memristor-based Shinriki’s circuit'],,crossref,['memristor'],"[2022, 12, 3]",pdf,pdf,142.0,"[2022, 12, 16]",O,O,,Scihub,O,74.0,16.0,5.0,,,,9914.0
10.1109/tcsii.2020.3045172,IEEE,['IEEE Transactions on Circuits and Systems II: Express Briefs'],['A Note on Sampled-Data Synchronization of Memristor Networks Subject to Actuator Failures and Two Different Activations'],,crossref,['memristor'],"[2022, 12, 3]",html,html,22.0,"[2022, 12, 16]",O,,,,,75.0,2.0,2.0,,,,9915.0
10.1002/aisy.202000011,Wiley,['Advanced Intelligent Systems'],['Weight Update Generation Circuit Utilizing Phase Noise of Integrated Complementary Metal–Oxide–Semiconductor Ring Oscillator for Memristor Crossbar Array Neural Network‐Based Stochastic Learning'],"[2020, 3, 27]",crossref,['memristor'],"[2022, 12, 3]",html,html,11.0,"[2022, 12, 16]",O,,,,,11.0,10.0,0.0,,,,9916.0
10.1109/led.2022.3165831,IEEE,['IEEE Electron Device Letters'],['Performance Improvement of Memristor-Based Echo State Networks by Optimized Programming Scheme'],,crossref,['memristor'],"[2022, 12, 3]",html,html,34.0,"[2022, 12, 16]",O,,,,,26.0,4.0,4.0,,,,9917.0
10.1002/pssc.201400109,Wiley,['physica status solidi c'],"[""The titanium oxide memristor contact material's influence on element's cyclic stability to degradation""]","[2014, 11, 19]",crossref,['memristor'],"[2022, 12, 3]",html,html,9.0,"[2022, 12, 16]",O,,,,,0.0,0.0,0.0,,,,9918.0
10.1109/tnnls.2018.2791458,IEEE,['IEEE Transactions on Neural Networks and Learning Systems'],['Experimental Study of Artificial Neural Networks Using a Digital Memristor Simulator'],,crossref,['memristor'],"[2022, 12, 3]",html,html,107.0,"[2022, 12, 16]",O,,,,,82.0,18.0,18.0,,,,9919.0
10.1109/tcsi.2016.2525043,IEEE,['IEEE Transactions on Circuits and Systems I: Regular Papers'],['History Erase Effect in a Non-Volatile Memristor'],,crossref,['memristor'],"[2022, 12, 3]",html,html,88.0,"[2022, 12, 16]",O,,,,,69.0,14.0,14.0,,,,9920.0
10.1109/tcsi.2014.2386773,IEEE,['IEEE Transactions on Circuits and Systems I: Regular Papers'],['FPAA/Memristor Hybrid Computing Infrastructure'],,crossref,['memristor'],"[2022, 12, 3]",html,html,83.0,"[2022, 12, 16]",O,,,,,130.0,13.0,13.0,,,,9921.0
10.7498/aps.70.20201961,,['Acta Physica Sinica'],['Al-based memristor applied to habituation sensory nervous system'],,crossref,['memristor'],"[2022, 12, 3]",pdf,pdf,52.0,"[2022, 12, 16]",O,O,https://wulixb.iphy.ac.cn//fileWLXB/journal/article/wlxb/2021/6/PDF/6-20201961.pdf,HTML,O,2.0,5.0,1.0,,,,9922.0
10.1002/aisy.202200207,Wiley,['Advanced Intelligent Systems'],['Fast and Reconfigurable Logic Synthesis in Memristor Crossbar Array'],"[2022, 10, 6]",crossref,['memristor'],"[2022, 12, 3]",html,html,14.0,"[2022, 12, 16]",O,,,,,22.0,5.0,0.0,,,,9923.0
10.1109/ted.2022.3146801,IEEE,['IEEE Transactions on Electron Devices'],['Level Scaling and Pulse Regulating to Mitigate the Impact of the Cycle-to-Cycle Variation in Memristor-Based Edge AI System'],,crossref,['memristor'],"[2022, 12, 3]",html,html,106.0,"[2022, 12, 16]",O,,,,,85.0,17.0,17.0,,,,9924.0
10.1016/j.chaos.2020.110382,,"['Chaos, Solitons    amp; Fractals']",['Simulation of memristor switching time series in response to spike-like signal'],,crossref,['memristor'],"[2022, 12, 3]",pdf,pdf,240.0,"[2022, 12, 16]",O,O,,Scihub,O,52.0,8.0,8.0,,,,9925.0
10.1109/tcsii.2014.2345305,IEEE,['IEEE Transactions on Circuits and Systems II: Express Briefs'],"['A Universal Mutator for Transformations Among Memristor, Memcapacitor, and Meminductor']",,crossref,['memristor'],"[2022, 12, 3]",html,html,74.0,"[2022, 12, 16]",O,,,,,48.0,11.0,11.0,,,,9926.0
10.1063/5.0123496,AIP,['Applied Physics Letters'],['A hybrid memristor with oxide-polymer heterojunction'],,crossref,['memristor'],"[2022, 12, 3]",html,html,32.0,"[2022, 12, 16]",O,,,,,27.0,4.0,4.0,,,,9927.0
10.1002/aelm.201800189,Wiley,['Advanced Electronic Materials'],['Fully Functional Logic‐In‐Memory Operations Based on a Reconfigurable Finite‐State Machine Using a Single Memristor'],"[2018, 8, 6]",crossref,['memristor'],"[2022, 12, 3]",html,html,12.0,"[2022, 12, 16]",O,,,,,24.0,5.0,0.0,,,,9928.0
10.1109/tcsi.2011.2161360,IEEE,['IEEE Transactions on Circuits and Systems I: Regular Papers'],['Neural Synaptic Weighting With a Pulse-Based Memristor Circuit'],,crossref,['memristor'],"[2022, 12, 3]",html,html,103.0,"[2022, 12, 16]",O,,,,,112.0,17.0,17.0,,,,9929.0
